,id,units,ln_itm_qty,ln_itm_val,pk_price,unit_price,line_itm_ins,ln_itm_weight,ln_itm_freight_cost
321,3039,100,4200,42.0,0.01,0.0,0.07,286.4305581780698,3157.7621706710856
322,3040,100,2000,143980.0,71.99,0.72,230.37,14254.737925445666,19686.732599841544
323,3049,100,70,5039.3,71.99,0.72,8.06,498.91582739059834,689.035640994454
324,3050,100,1116,78120.0,70.0,0.7,124.99,7954.143762398682,10985.196790711581
325,3055,100,850,61191.5,71.99,0.72,97.91,6058.263618314409,8366.861354932656
326,3080,90,20,563.0,28.15,0.31,0.9,2.249120148948459,20.729133032598163
327,3081,30,2500,37500.0,15.0,0.5,60.0,203.22489561990284,6353.660959574327
328,3094,60,520,13000.0,25.0,0.42,20.8,72.4028157489243,1534.8230333516847
329,3096,60,2576,3889.76,1.51,0.03,6.22,214.2128755923548,5000.639083365818
330,3097,60,2464,3720.64,1.51,0.03,5.95,204.89927230573068,4783.219992784695
331,3152,100,100,7199.0,71.99,0.72,11.52,712.7368962722834,984.3366299920772
332,3153,100,100,1.0,0.01,0.0,0.0,6.819775194715947,75.1848135874068
333,3154,100,100,7199.0,71.99,0.72,11.52,712.7368962722834,984.3366299920772
334,3159,20,81,3798.09,46.89,2.34,6.08,26.240955545828406,433.0052850185941
335,3191,84,4,38.88,9.72,0.12,0.06,1.165167163878504,9.338030000545464
336,3192,60,150,3166.5,21.11,0.35,5.07,14.311519916496255,142.2575074672209
337,3193,60,1350,6979.5,5.17,0.09,11.17,117.74062752879124,5613.576971149911
338,3202,100,1123,78610.0,70.0,0.7,154.08,8004.035345137742,11054.100354811028
339,3245,20,9000,288000.0,32.0,1.6,460.8,3277.683807090275,185064.79258829122
340,3261,30,2016,24917.76,12.36,0.41,39.87,942.0365045528051,5437.861550133298
341,3282,30,1000,16190.0,16.19,0.54,25.9,81.28995824796114,2541.4643838297307
342,3292,20,12315,332505.0,27.0,1.35,532.01,3989.597130208356,65832.84055560477
343,3294,30,50,1183.5,23.67,0.79,1.89,2.329091259145168,137.98002502887948
344,3302,60,1440,10440.0,7.25,0.12,20.46,135.06555445956732,1027.053777960004
345,3313,100,4500,45.0,0.01,0.0,0.09,306.88988376221766,3383.3166114333058
346,3354,1,6998,160954.0,23.0,23.0,315.47,4801.233864845327,62069.24034981406
347,3357,200,60,360.6,6.01,0.03,0.58,8.763666355664714,450.2322233204148
348,3358,60,130,644.8,4.96,0.08,1.03,11.337986354624341,540.5666712959173
349,3359,60,40,1337.2,33.43,0.56,2.14,8.865077677353016,164.5882336350562
350,3360,25,1,75.0,75.0,3.0,0.12,0.654162813183144,16.349124080487627
351,3375,12,50000,19500.0,0.39,0.03,38.22,1268.0,17060.58
352,3378,100,1000,80000.0,80.0,0.8,156.8,21342.30408320577,185557.2727785752
353,3386,100,1000,71990.0,71.99,0.72,115.18,7127.368962722833,9843.366299920772
354,3419,40,862,65512.0,76.0,1.9,128.4,946.730428639524,16452.29383083376
355,3421,30,5900,297360.0,50.4,1.68,475.78,570.8132249373434,11660.03196819758
356,3441,100,5500,395945.0,71.99,0.72,776.05,39200.52929497558,54138.51464956424
357,3456,60,6156,14774.4,2.4,0.04,28.96,369.56926152579524,165097.57090895798
358,3457,100,150,10800.0,72.0,0.72,21.17,3201.345612480866,27833.59091678628
359,3470,30,50,917.0,18.34,0.61,1.8,834.7936507936507,322.68333333333334
360,3479,1,3510,80730.0,23.0,23.0,158.23,2408.1638847680906,31132.185428386307
361,3490,60,1200,5772.0,4.81,0.08,11.31,104.65833558114777,4989.846196577699
362,3499,20,839,26848.0,32.0,1.6,52.62,305.552968238749,17252.15122017515
363,3507,100,5259,420720.0,80.0,0.8,824.61,112239.17717357916,975845.697542527
364,3508,100,7,490.0,70.0,0.7,0.96,49.891582739059835,68.9035640994454
365,3551,20,1062,33984.0,32.0,1.6,66.61,386.76668923665244,21837.645525418364
366,3552,100,213,15336.0,72.0,0.72,30.06,4545.910769722829,39523.699101836515
367,3615,60,336,2520.0,7.5,0.12,4.94,18.905343413653515,1371.5113678207965
368,3616,60,300,3345.0,11.15,0.19,6.56,38.142026564492404,261.10194077274775
369,3674,100,386,27020.0,70.0,0.7,52.96,2751.1644196110137,3799.5393917694178
370,3718,60,80,560.0,7.0,0.12,1.1,17.534504241190078,312.5659360376722
371,3719,120,1470,60417.0,41.1,0.34,118.42,1350.690193378921,8839.687979087052
372,3735,60,1000,3970.0,3.97,0.07,7.78,87.21527965095648,4158.205163814749
373,3736,60,3675,9371.25,2.55,0.04,18.37,305.60260784235396,7134.063909693082
374,3737,90,824,15515.92,18.83,0.21,30.41,108.24332652379192,6975.633968487645
375,3738,60,10560,163046.4,15.44,0.26,319.57,1709.1837645370579,15449.170981753097
376,3739,60,10000,56800.0,5.68,0.09,111.33,1308.4809505974476,446962.5639108182
377,3743,60,1560,23649.6,15.16,0.25,46.35,252.49305612479264,2282.2638950317078
378,3745,30,360,849.6,2.36,0.08,1.67,16.598875830352583,259.93591211037307
379,3746,200,3000,5970.0,1.99,0.01,11.7,312.2980788153279,23650.948025982987
380,3747,60,1977,23091.36,11.68,0.19,45.26,111.23769026426488,8069.874923159866
381,3748,30,282,4314.6,15.3,0.51,8.46,22.92376822592504,716.692956239984
382,3749,240,30,312.6,10.42,0.04,0.61,4.855635694707551,43.889690289071304
383,3751,30,60,1095.0,18.25,0.61,2.15,2.7949095109742017,165.5760300346554
384,3752,5,10,125.1,12.51,2.5,0.25,3.8666666666666667,27.916
385,3753,270,2,114.9,57.45,0.21,0.23,1.032091470140371,65.46300981892033
386,3754,84,20,147.0,7.35,0.09,0.29,5.82583581939252,46.69015000272732
387,3763,5,334,4559.1,13.65,2.73,8.94,129.14666666666668,932.3944
388,3767,30,3500,44170.0,12.62,0.42,86.57,284.51485386786396,8895.125343404057
389,3768,90,2000,43360.0,21.68,0.24,84.99,262.72652068881536,16931.150408950594
390,3769,120,1400,49532.0,35.38,0.29,97.08,1286.3716127418295,8418.750456273381
391,3770,60,1800,7110.0,3.95,0.07,13.94,156.98750337172166,7484.769294866548
392,3771,100,800,9888.0,12.36,0.12,19.38,48.49409073579871,307.2329393823866
393,3772,60,36,254.88,7.08,0.12,0.5,2.1612237516128374,965.4828708126197
394,3781,100,20,7000.0,350.0,3.5,13.72,49.06184643586219,2009.2137719339228
395,3787,100,30,371.1,12.37,0.12,0.73,1.8185284025924515,11.521235226839497
396,3808,100,7500,600000.0,80.0,0.8,1176.0,160067.28062404328,1391679.5458393139
397,3828,60,54432,641753.28,11.79,0.2,1257.84,6920.489299861502,47374.33613380735
398,3839,100,180,12600.0,70.0,0.7,24.7,1282.92641329011,1771.8059339857389
399,3840,60,2048,109998.08,53.71,0.9,215.6,329.6877038328301,1233.993071021517
400,3846,60,35616,240408.0,6.75,0.11,471.2,3340.621380299965,25402.463441544103
401,3848,30,6552,42588.0,6.5,0.22,83.47,532.6118064406413,16651.674642852395
402,3851,60,15960,23142.0,1.45,0.02,45.36,1327.1884683439373,30982.220407809957
403,3852,60,3500,39025.0,11.15,0.19,76.49,444.9903099190781,3046.1893090153903
404,3870,100,1,350.0,350.0,3.5,0.69,2.4530923217931098,100.46068859669614
405,3880,60,120,840.0,7.0,0.12,1.65,26.301756361785117,468.8489040565083
406,3894,60,360,7041.6,19.56,0.33,13.8,58.26762833649061,526.6762834688556
407,3895,30,40,678.8,16.97,0.57,1.33,667.8349206349206,258.1466666666667
408,3896,60,200,3136.0,15.68,0.26,6.15,29.212221185549048,1500.7740777347158
409,3897,240,30,328.2,10.94,0.05,0.64,11.06490212211973,70.06620620650521
410,3898,270,30,2298.0,76.6,0.28,4.5,15.481372052105565,981.945147283805
411,3899,30,300,7440.0,24.8,0.83,14.58,19.90973044922609,801.3806577827999
412,3926,25,44,1375.0,31.25,1.25,0.0024500000000000012,14.999999999999998,633.73
413,3955,60,5080,55880.0,11.0,0.18,0.0024500000000000012,460.51061330706483,4158.603852092785
414,3956,270,200,32688.0,163.44,0.61,0.0024500000000000012,52.484020084325444,5364.4706111999085
415,3970,30,2000,42000.0,21.0,0.7,0.0024500000000000012,674.4206569351419,15526.554274640768
416,3971,20,500,20000.0,40.0,2.0,0.0024500000000000012,182.0935448383486,10281.377366016179
417,3972,100,2500,200000.0,80.0,0.8,0.0024500000000000012,53355.76020801443,463893.181946438
418,3976,25,400,8000.0,20.0,0.8,0.0024500000000000012,366.1114109866449,3991.8107012251116
419,3989,100,125,17375.0,139.0,1.39,0.0024500000000000012,129.37295991535035,13023.535237986649
420,3992,100,1500,120000.0,80.0,0.8,192.0,32013.456124808657,278335.9091678628
421,4020,60,1500,41475.0,27.65,0.46,66.36,208.85427619882012,4427.374134668322
422,4021,120,1000,82190.0,82.19,0.68,131.5,918.836866244164,6013.393183052415
423,4023,100,300,3.0,0.01,0.0,0.0,20.459325584147845,225.5544407622204
424,4025,60,1161,6548.04,5.64,0.09,10.48,101.25693967476047,4827.676195188924
425,4044,25,10000,200000.0,20.0,0.8,320.0,9152.785274666123,99795.2675306278
426,4045,25,10000,200000.0,20.0,0.8,392.0,9152.785274666123,99795.2675306278
427,4085,100,442,4.42,0.01,0.0,0.01,30.143406360644487,332.316876056338
428,4100,20,250,6750.0,27.0,1.35,10.8,80.99060353650744,1336.4360648722043
429,4189,60,800,15408.0,19.26,0.32,24.65,116.84888474219619,6003.096310938863
430,4190,60,800,4792.0,5.99,0.1,7.67,69.77222372076518,3326.5641310517994
431,4192,20,2450,78400.0,32.0,1.6,125.44,892.2583697079082,50378.74909347928
432,4193,60,38784,271488.0,7.0,0.12,434.38,3637.765600111013,27661.98175305611
433,4198,120,2000,164400.0,82.2,0.68,263.04,1837.673732488328,12026.78636610483
434,4215,60,800,1400.0,1.75,0.03,2.24,65.55155647852116,1925.5573739945014
435,4257,60,100,2318.0,23.18,0.39,3.71,16.185452315691837,146.29896763023768
436,4258,60,800,13960.0,17.45,0.29,22.34,116.84888474219619,6003.096310938863
437,4259,240,300,2049.0,6.83,0.03,3.28,39.25442851792343,13408.876917324546
438,4283,60,180,1850.4,10.28,0.17,2.96,28.965668777243028,997.8326950610175
439,4290,30,800,21720.0,27.15,0.9,34.75,37.26546014632269,2207.6804004620717
440,4301,100,4300,309557.0,71.99,0.72,495.29,30647.686539708186,42326.47508965932
441,4302,40,476,36176.0,76.0,1.9,57.88,522.7884965573242,9085.025363662262
442,4303,20,3150,100800.0,32.0,1.6,161.28,1147.1893324815962,64772.67740590193
443,4311,100,1116,78120.0,70.0,0.7,124.99,7954.143762398682,10985.196790711581
444,4312,20,1062,33984.0,32.0,1.6,54.37,386.76668923665244,21837.645525418364
445,4321,100,200,2.0,0.01,0.0,0.0,13.639550389431895,150.3696271748136
446,4331,40,500,39500.0,79.0,1.98,63.2,4562.518995490604,113117.58563541868
447,4333,100,142,1.42,0.01,0.0,0.0,9.684080776496646,106.76243529411765
448,4347,240,1000,6410.0,6.41,0.03,10.26,130.84809505974476,44696.25639108182
449,4367,60,408,3162.0,7.75,0.13,5.06,87.23305897173665,960.9721780459472
450,4368,60,10420,77108.0,7.4,0.12,123.37,977.349359353258,7431.87525440503
451,4369,60,9600,71040.0,7.4,0.12,113.66,900.4370297304488,6847.025186400027
452,4372,120,1520,124944.0,82.2,0.68,199.91,1396.632036691129,9140.357638239671
453,4373,120,800,65760.0,82.2,0.68,105.22,735.0694929953312,4810.714546441933
454,4432,100,30,2550.0,85.0,0.85,4.08,640.2691224961732,5566.718183357256
455,4456,60,15360,113664.0,7.4,0.12,181.86,1440.6992475687182,10955.240298240045
456,4457,60,2180,6997.8,3.21,0.05,11.2,207.9940894530789,2067.475775190277
457,4458,60,2016,18648.0,9.25,0.15,29.84,182.75381819429975,1650.3435759486329
458,4459,60,400,2800.0,7.0,0.12,4.48,87.67252120595039,1562.829680188361
459,4460,30,10080,103219.2,10.24,0.34,165.15,819.4027791394482,25617.96098900368
460,4461,60,4,52.96,13.24,0.22,0.08,0.8767252120595039,15.62829680188361
461,4470,100,2059,144130.0,70.0,0.7,230.61,14675.252694246314,20267.491211536868
462,4531,30,400,9536.0,23.84,0.79,15.26,26.546307265634784,1068.5075437104
463,4534,20,5900,188800.0,32.0,1.6,370.05,2148.7038290925134,121320.25291899091
464,4567,30,2597,61470.99,23.67,0.79,120.48,120.97300000000003,7166.682500000001
465,4593,100,3000,215970.0,71.99,0.72,345.55,21382.106888168502,29530.098899762317
466,4594,20,1062,33984.0,32.0,1.6,54.37,386.76668923665244,21837.645525418364
467,4611,20,5,160.0,32.0,1.6,0.26,1.820935448383486,102.8137736601618
468,4615,100,8,560.0,70.0,0.7,0.9,57.01895170178267,78.74693039936618
469,4635,60,1848,5359.2,2.9,0.05,8.57,176.31792537123386,1752.6124919961612
470,4646,1,1369,51337.5,37.5,37.5,100.62,12492.177009653273,309715.94946977636
471,4647,1,7002,161046.0,23.0,23.0,315.65,4803.978211152756,62104.71862380653
472,4648,1,7002,161046.0,23.0,23.0,315.65,4803.978211152756,62104.71862380653
473,4649,1,7002,161046.0,23.0,23.0,257.67,4803.978211152756,62104.71862380653
474,4650,100,7690,76.9,0.01,0.0,0.15,524.4407124736564,5781.712164871583
475,4709,60,18560,168896.0,9.1,0.15,331.04,1682.4954690903787,15193.639270638208
476,4722,20,650,20800.0,32.0,1.6,33.28,236.72160828985318,13365.790575821033
477,4794,60,545,3815.0,7.0,0.12,7.48,119.4538101431074,2129.355439256642
478,4798,30,200,592.0,2.96,0.1,1.16,9.221597683529211,144.40884006131833
479,4804,20,1678,53696.0,32.0,1.6,105.24,611.105936477498,34504.3024403503
480,4818,100,10000,80000.0,8.0,0.08,156.8,7877.575757575758,3747906.914
481,4824,30,24963,1258135.2,50.4,1.68,2465.94,2415.1204295103225,49333.792885104434
482,4854,100,351,25272.0,72.0,0.72,49.53,7491.148733205226,65130.602745279895
483,4921,60,5200,15080.0,2.9,0.05,29.56,496.1326904385369,4931.593592196991
484,4929,25,300,6000.0,20.0,0.8,11.76,274.5835582399837,2993.858025918834
485,4947,36,80,6800.0,85.0,2.36,13.33,31.26923076923077,1058.0553846153846
486,4949,120,10680,438948.0,41.1,0.34,860.34,9813.17773148767,64223.039194999794
487,5032,30,7000,113050.0,16.15,0.54,221.58,569.0297077357279,17790.250686808115
488,5033,60,983,4875.68,4.96,0.08,9.56,93.78816051943879,932.2608656018542
489,5034,60,1325,3339.0,2.52,0.04,6.54,110.18325316765143,2572.1454912498866
490,5035,60,2880,44812.8,15.56,0.26,87.83,466.1410266919249,4213.4102677508445
491,5036,60,6800,82620.0,12.15,0.2,161.94,382.6081405144164,27756.77768208755
492,5037,30,3414,49810.26,14.59,0.49,97.63,277.5239174585393,8676.5594063947
493,5041,60,5000,62750.0,12.55,0.21,122.99,730.3055296387262,37519.351943367896
494,5042,30,6215,102609.65,16.51,0.55,201.11,505.2170905110784,15795.201145501775
495,5043,30,3000,7470.0,2.49,0.08,14.64,138.32396525293817,2166.132600919775
496,5044,30,500,1530.0,3.06,0.1,3.0,29.573487228015296,791.923454106477
497,5045,30,1200,14532.0,12.11,0.4,28.48,97.54794989755337,3049.7572605956766
498,5046,30,500,8820.0,17.64,0.59,17.29,33.18288408204348,1335.6344296379998
499,5047,30,80,2336.0,29.2,0.97,4.58,8.655978943985062,491.6412407983682
500,5048,90,1,5.97,5.97,0.07,0.01,1.013562948412957,32.60301195167668
501,5049,60,500,6555.0,13.11,0.22,12.85,73.03055296387262,3751.9351943367897
502,5050,60,300,1179.0,3.93,0.07,2.31,26.164583895286942,1247.4615491444247
503,5051,30,80,188.8,2.36,0.08,0.37,3.688639073411685,57.76353602452734
504,5052,270,28,1578.92,56.39,0.21,3.09,14.449280581965194,916.4821374648847
505,5053,90,30,829.5,27.65,0.31,1.63,3.373680223422688,31.09369954889724
506,5058,240,108,610.2,5.65,0.02,1.2,39.8290947513057,190.0260429964853
507,5059,60,9620,68109.6,7.08,0.12,133.49,577.5270136254305,257998.47825603897
508,5066,100,20,7000.0,350.0,3.5,13.72,49.06184643586219,2009.2137719339228
509,5076,30,250,5315.0,21.26,0.71,10.42,16.59144204102174,667.8172148189999
510,5081,90,100,3220.0,32.2,0.36,6.31,11.245600744742294,103.64566516299081
511,5083,120,400,14400.0,36.0,0.3,28.22,367.5347464976656,2405.3572732209664
512,5113,30,28034,195677.32,6.98,0.23,383.53,2278.8826895233424,71247.41253628266
513,5114,540,2000,70420.0,35.21,0.07,138.02,20247.60784313725,163760.15611764707
514,5119,40,476,52360.0,110.0,2.75,102.63,522.7884965573242,9085.025363662262
515,5120,40,18,1980.0,110.0,2.75,3.88,19.769312895024864,343.5513792981528
516,5147,20,6760,216320.0,32.0,1.6,423.99,2461.904726214473,139004.22198853875
517,5175,270,820,73074.13,89.11,0.33,143.23,423.1575027575521,26839.834025757336
518,5194,60,30,1081.8,36.06,0.6,2.12,6.648808258014762,123.44117522629216
519,5195,120,200,8396.0,41.98,0.35,16.46,183.7673732488328,1202.6786366104832
520,5199,25,4,300.0,75.0,3.0,0.59,2.616651252732576,65.39649632195051
521,5201,300,20,822.0,41.1,0.14,1.61,26.61115652329809,423.0323339454161
522,5233,30,31,734.7,23.7,0.79,0.0024500000000000012,10.566134252199872,134.38680014056953
523,5243,30,19,551.0,29.0,0.97,0.0024500000000000012,13.0,819.9350000000001
524,5249,180,198,35802.36,180.82,1.0,0.0024500000000000012,245.9038461538462,7286.16
525,5253,240,416,2579.2,6.2,0.03,0.0024500000000000012,153.4333094267269,971.5847260635389
526,5260,60,16683,65897.85,3.95,0.07,0.0024500000000000012,1001.5471068932492,447420.85371574824
527,5261,60,9321,29361.15,3.15,0.05,0.0024500000000000012,775.108002094852,18094.31556523788
528,5268,60,602,1414.7,2.35,0.04,0.0024500000000000012,55.23684487385937,11767.277351603596
529,5277,60,6349,21269.15,3.35,0.06,0.0024500000000000012,381.15582219416405,170273.63185525898
530,5278,60,33333,120332.13,3.61,0.06,0.0024500000000000012,3180.305955843798,31612.46330936583
531,5279,60,98400,329640.0,3.35,0.06,0.0024500000000000012,5907.34492107509,2638986.5135544944
532,5280,60,1700,17850.0,10.5,0.18,0.0024500000000000012,363.4710790489027,4004.0507418581133
533,5281,60,700,30835.0,44.05,0.73,0.0024500000000000012,97.46532889278272,2066.1079295118834
534,5282,30,38300,641525.0,16.75,0.56,0.0024500000000000012,3113.4054008969115,97338.08590067868
535,5283,120,1320,238682.4,180.82,1.51,0.0024500000000000012,1212.8646634422964,7937.679001629188
536,5293,100,230,18400.0,80.0,0.8,0.0024500000000000012,4908.729939137327,42678.172739072295
537,5294,20,40,1600.0,40.0,2.0,0.0024500000000000012,14.567483587067889,822.5101892812944
538,5295,100,8,3200.0,400.0,4.0,0.0024500000000000012,19.624738574344878,803.6855087735692
539,5303,60,54,513.0,9.5,0.16,0.0024500000000000012,12.202929969906466,56.110003009597044
540,5304,100,700,97300.0,139.0,1.39,0.0024500000000000012,724.488575525962,72931.79733272524
541,5324,20,1000,32000.0,32.0,1.6,0.0024500000000000012,364.1870896766972,20562.754732032357
542,5352,20,1500,48000.0,32.0,1.6,76.8,546.2806345150458,30844.132098048536
543,5353,100,300,21597.0,71.99,0.72,34.56,2138.21068881685,2953.0098899762315
544,5364,60,1577,14981.5,9.5,0.16,23.97,356.37075115819437,1638.619902706195
545,5365,100,450,4.5,0.01,0.0,0.01,30.688988376221765,338.33166114333056
546,5366,100,300,3.0,0.01,0.0,0.0,20.459325584147845,225.5544407622204
547,5428,30,2000,47000.0,23.5,0.78,75.2,681.6860807870885,8670.116138101259
548,5446,30,1400,23100.0,16.5,0.55,36.96,472.0944598545993,10868.587992248536
549,5507,30,600,12996.0,21.66,0.72,20.79,55.439031987811056,1931.0735683606774
550,5508,90,3,28.95,9.65,0.11,0.05,3.0406888452388707,97.80903585503003
551,5509,180,400,19304.0,48.26,0.27,30.89,496.7754467754468,14719.51515151515
552,5510,30,100,2208.0,22.08,0.74,3.53,1669.5873015873015,645.3666666666667
553,5522,120,1000,82200.0,82.2,0.68,131.52,918.836866244164,6013.393183052415
554,5532,100,1500,107985.0,71.99,0.72,172.78,10691.053444084251,14765.049449881159
555,5534,60,600,900.0,1.5,0.02,1.44,55.05333376132163,11728.183406913884
556,5551,100,2,278.0,139.0,1.39,0.44,2.0699673586456058,208.3765638077864
557,5575,60,200,1146.0,5.73,0.1,1.83,17.443055930191296,831.6410327629499
558,5589,20,450,14400.0,32.0,1.6,23.04,163.88419035451375,9253.239629414562
559,5590,20,7301,197127.0,27.0,1.35,315.4,2365.249585680163,39029.27883852785
560,5595,100,1436,14.36,0.01,0.0,0.02,97.931971796121,1079.6539231151614
561,5596,100,1436,103377.64,71.99,0.72,165.4,10234.90183046999,14135.074006686229
562,5622,100,2000,20.0,0.01,0.0,0.03,136.39550389431895,1503.6962717481358
563,5634,25,659,13180.0,20.0,0.8,25.83,603.1685496004975,6576.508130268371
564,5635,100,7,2450.0,350.0,3.5,3.92,17.171646252551767,703.224820176873
565,5645,100,200,14398.0,71.99,0.72,23.04,1425.4737925445668,1968.6732599841544
566,5646,100,285,2.85,0.01,0.0,0.0,19.43635930494045,214.27671872410934
567,5647,100,850,8.5,0.01,0.0,0.01,57.96808915508556,639.0709154929577
568,5657,20,1275,34425.0,27.0,1.35,55.08,413.0520780361879,6815.823930848241
569,5658,20,85,2720.0,32.0,1.6,4.35,30.955902622519265,1747.8341522227506
570,5661,40,331,25156.0,76.0,1.9,40.25,363.53569823629056,6317.528141538254
571,5675,60,1000,16400.0,16.4,0.27,26.24,146.06110592774525,7503.870388673579
572,5676,60,3000,16350.0,5.45,0.09,26.16,392.5442851792343,134088.76917324547
573,5677,60,200,978.0,4.89,0.08,1.56,17.443055930191296,831.6410327629499
574,5678,30,20,723.4,36.17,1.21,1.16,2.1639947359962655,122.91031019959205
