,del_date_scheduled,del_date_client,del_date_recorded,pq_date,po_date,po_date_new,pq_date_new,anticipated_lead_time,actual_lead_time,delivery_delay_time
84,2009-03-23 00:00:00.000000000,2009-03-23 00:00:00.000000000,2009-03-23 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-01-05 00:00:00.000000000,2009-01-05 00:00:00.000000000,2008-07-16 18:09:22.377600000,77 days 00:00:00.000000000,77 days 00:00:00.000000000,0 days 00:00:00.000000000
85,2009-04-10 00:00:00.000000000,2009-04-10 00:00:00.000000000,2009-04-10 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-01-16 00:00:00.000000000,2009-01-16 00:00:00.000000000,2008-07-27 18:09:22.377600000,84 days 00:00:00.000000000,84 days 00:00:00.000000000,0 days 00:00:00.000000000
86,2009-04-10 00:00:00.000000000,2009-04-10 00:00:00.000000000,2009-04-10 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-01-16 00:00:00.000000000,2009-01-16 00:00:00.000000000,2008-07-27 18:09:22.377600000,84 days 00:00:00.000000000,84 days 00:00:00.000000000,0 days 00:00:00.000000000
87,2009-03-23 00:00:00.000000000,2009-03-23 00:00:00.000000000,2009-03-23 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-01-16 00:00:00.000000000,2009-01-16 00:00:00.000000000,2008-07-27 18:09:22.377600000,66 days 00:00:00.000000000,66 days 00:00:00.000000000,0 days 00:00:00.000000000
88,2009-03-16 00:00:00.000000000,2009-03-16 00:00:00.000000000,2009-03-16 00:00:00.000000000,1980-01-01 00:00:00.000000000,2008-10-21 00:00:00.000000000,2008-10-21 00:00:00.000000000,2008-05-01 18:09:22.377600000,146 days 00:00:00.000000000,146 days 00:00:00.000000000,0 days 00:00:00.000000000
89,2009-05-28 00:00:00.000000000,2009-05-28 00:00:00.000000000,2009-05-28 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-02-05 00:00:00.000000000,2009-02-05 00:00:00.000000000,2008-08-16 18:09:22.377600000,112 days 00:00:00.000000000,112 days 00:00:00.000000000,0 days 00:00:00.000000000
90,2009-05-04 00:00:00.000000000,2009-05-04 00:00:00.000000000,2009-05-04 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-02-05 00:00:00.000000000,2009-02-05 00:00:00.000000000,2008-08-16 18:09:22.377600000,88 days 00:00:00.000000000,88 days 00:00:00.000000000,0 days 00:00:00.000000000
91,2009-04-28 00:00:00.000000000,2009-04-28 00:00:00.000000000,2009-04-28 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-02-18 00:00:00.000000000,2009-02-18 00:00:00.000000000,2008-08-29 18:09:22.377600000,69 days 00:00:00.000000000,69 days 00:00:00.000000000,0 days 00:00:00.000000000
92,2009-09-30 00:00:00.000000000,2009-09-30 00:00:00.000000000,2009-09-30 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-04 00:00:00.000000000,2009-03-04 00:00:00.000000000,2008-09-12 18:09:22.377600000,210 days 00:00:00.000000000,210 days 00:00:00.000000000,0 days 00:00:00.000000000
93,2009-03-31 00:00:00.000000000,2009-03-31 00:00:00.000000000,2009-03-31 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-06 00:00:00.000000000,2009-03-06 00:00:00.000000000,2008-09-14 18:09:22.377600000,25 days 00:00:00.000000000,25 days 00:00:00.000000000,0 days 00:00:00.000000000
94,2009-03-31 00:00:00.000000000,2009-03-31 00:00:00.000000000,2009-03-31 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-06 00:00:00.000000000,2009-03-06 00:00:00.000000000,2008-09-14 18:09:22.377600000,25 days 00:00:00.000000000,25 days 00:00:00.000000000,0 days 00:00:00.000000000
95,2009-04-15 00:00:00.000000000,2009-04-15 00:00:00.000000000,2009-04-15 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-06 00:00:00.000000000,2009-03-06 00:00:00.000000000,2008-09-14 18:09:22.377600000,40 days 00:00:00.000000000,40 days 00:00:00.000000000,0 days 00:00:00.000000000
96,2009-03-31 00:00:00.000000000,2008-12-02 00:00:00.000000000,2008-12-02 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2009-02-02 22:33:54.748800000,2008-08-14 16:43:17.126400000,56 days 01:26:05.251200000,-63 days +01:26:05.251200000,-119 days +00:00:00.000000000
97,2009-04-07 00:00:00.000000000,2008-12-03 00:00:00.000000000,2008-12-03 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2009-02-09 22:33:54.748800000,2008-08-21 16:43:17.126400000,56 days 01:26:05.251200000,-69 days +01:26:05.251200000,-125 days +00:00:00.000000000
98,2009-04-07 00:00:00.000000000,2008-12-03 00:00:00.000000000,2008-12-03 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2009-02-09 22:33:54.748800000,2008-08-21 16:43:17.126400000,56 days 01:26:05.251200000,-69 days +01:26:05.251200000,-125 days +00:00:00.000000000
99,2009-05-05 00:00:00.000000000,2008-12-23 00:00:00.000000000,2008-12-23 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2009-03-09 22:33:54.748800000,2008-09-18 16:43:17.126400000,56 days 01:26:05.251200000,-77 days +01:26:05.251200000,-133 days +00:00:00.000000000
100,2009-05-12 00:00:00.000000000,2008-12-30 00:00:00.000000000,2008-12-30 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2009-03-16 22:33:54.748800000,2008-09-25 16:43:17.126400000,56 days 01:26:05.251200000,-77 days +01:26:05.251200000,-133 days +00:00:00.000000000
101,2009-03-31 00:00:00.000000000,2008-11-21 00:00:00.000000000,2008-11-21 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2009-02-02 22:33:54.748800000,2008-08-14 16:43:17.126400000,56 days 01:26:05.251200000,-74 days +01:26:05.251200000,-130 days +00:00:00.000000000
102,2009-06-25 00:00:00.000000000,2009-04-21 00:00:00.000000000,2009-04-21 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-18 00:00:00.000000000,2009-03-18 00:00:00.000000000,2008-09-26 18:09:22.377600000,99 days 00:00:00.000000000,34 days 00:00:00.000000000,-65 days +00:00:00.000000000
103,2009-06-25 00:00:00.000000000,2009-06-05 00:00:00.000000000,2009-06-05 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-18 00:00:00.000000000,2009-03-18 00:00:00.000000000,2008-09-26 18:09:22.377600000,99 days 00:00:00.000000000,79 days 00:00:00.000000000,-20 days +00:00:00.000000000
104,2009-06-25 00:00:00.000000000,2009-06-17 00:00:00.000000000,2009-06-17 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-18 00:00:00.000000000,2009-03-18 00:00:00.000000000,2008-09-26 18:09:22.377600000,99 days 00:00:00.000000000,91 days 00:00:00.000000000,-8 days +00:00:00.000000000
105,2009-08-19 00:00:00.000000000,2009-08-19 00:00:00.000000000,2009-08-19 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-06-15 00:00:00.000000000,2009-06-15 00:00:00.000000000,2008-12-24 18:09:22.377600000,65 days 00:00:00.000000000,65 days 00:00:00.000000000,0 days 00:00:00.000000000
106,2009-06-25 00:00:00.000000000,2009-04-14 00:00:00.000000000,2009-04-14 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-27 00:00:00.000000000,2009-03-27 00:00:00.000000000,2008-10-05 18:09:22.377600000,90 days 00:00:00.000000000,18 days 00:00:00.000000000,-72 days +00:00:00.000000000
107,2009-06-25 00:00:00.000000000,2009-04-29 00:00:00.000000000,2009-04-29 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-27 00:00:00.000000000,2009-03-27 00:00:00.000000000,2008-10-05 18:09:22.377600000,90 days 00:00:00.000000000,33 days 00:00:00.000000000,-57 days +00:00:00.000000000
108,2009-06-25 00:00:00.000000000,2009-04-20 00:00:00.000000000,2009-04-20 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-27 00:00:00.000000000,2009-03-27 00:00:00.000000000,2008-10-05 18:09:22.377600000,90 days 00:00:00.000000000,24 days 00:00:00.000000000,-66 days +00:00:00.000000000
109,2009-11-13 00:00:00.000000000,2009-11-13 00:00:00.000000000,2009-11-13 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-25 00:00:00.000000000,2009-03-25 00:00:00.000000000,2008-10-03 18:09:22.377600000,233 days 00:00:00.000000000,233 days 00:00:00.000000000,0 days 00:00:00.000000000
110,2009-06-30 00:00:00.000000000,2009-06-30 00:00:00.000000000,2009-06-30 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-30 00:00:00.000000000,2009-03-30 00:00:00.000000000,2008-10-08 18:09:22.377600000,92 days 00:00:00.000000000,92 days 00:00:00.000000000,0 days 00:00:00.000000000
111,2009-07-22 00:00:00.000000000,2009-07-22 00:00:00.000000000,2009-07-22 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-03-30 00:00:00.000000000,2009-03-30 00:00:00.000000000,2008-10-08 18:09:22.377600000,114 days 00:00:00.000000000,114 days 00:00:00.000000000,0 days 00:00:00.000000000
112,2009-07-31 00:00:00.000000000,2009-04-21 00:00:00.000000000,2009-04-21 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-04-02 00:00:00.000000000,2009-04-02 00:00:00.000000000,2008-10-11 18:09:22.377600000,120 days 00:00:00.000000000,19 days 00:00:00.000000000,-101 days +00:00:00.000000000
113,2009-05-15 00:00:00.000000000,2009-04-17 00:00:00.000000000,2009-04-17 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-04-02 00:00:00.000000000,2009-04-02 00:00:00.000000000,2008-10-11 18:09:22.377600000,43 days 00:00:00.000000000,15 days 00:00:00.000000000,-28 days +00:00:00.000000000
114,2009-05-15 00:00:00.000000000,2009-04-23 00:00:00.000000000,2009-04-23 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-04-02 00:00:00.000000000,2009-04-02 00:00:00.000000000,2008-10-11 18:09:22.377600000,43 days 00:00:00.000000000,21 days 00:00:00.000000000,-22 days +00:00:00.000000000
115,2009-09-16 00:00:00.000000000,2009-09-16 00:00:00.000000000,2009-09-16 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-04-02 00:00:00.000000000,2009-04-02 00:00:00.000000000,2008-10-11 18:09:22.377600000,167 days 00:00:00.000000000,167 days 00:00:00.000000000,0 days 00:00:00.000000000
116,2009-07-10 00:00:00.000000000,2009-07-10 00:00:00.000000000,2009-07-10 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-04-04 00:00:00.000000000,2009-04-04 00:00:00.000000000,2008-10-13 18:09:22.377600000,97 days 00:00:00.000000000,97 days 00:00:00.000000000,0 days 00:00:00.000000000
117,2009-08-18 00:00:00.000000000,2009-08-18 00:00:00.000000000,2009-08-18 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-04-09 00:00:00.000000000,2009-04-09 00:00:00.000000000,2008-10-18 18:09:22.377600000,131 days 00:00:00.000000000,131 days 00:00:00.000000000,0 days 00:00:00.000000000
118,2009-07-25 00:00:00.000000000,2009-07-25 00:00:00.000000000,2009-07-25 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-04-15 00:00:00.000000000,2009-04-15 00:00:00.000000000,2008-10-24 18:09:22.377600000,101 days 00:00:00.000000000,101 days 00:00:00.000000000,0 days 00:00:00.000000000
119,2009-09-15 00:00:00.000000000,2009-09-15 00:00:00.000000000,2009-09-15 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-04-15 00:00:00.000000000,2009-04-15 00:00:00.000000000,2008-10-24 18:09:22.377600000,153 days 00:00:00.000000000,153 days 00:00:00.000000000,0 days 00:00:00.000000000
120,2009-07-17 00:00:00.000000000,2009-07-17 00:00:00.000000000,2009-07-17 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-04-29 00:00:00.000000000,2009-04-29 00:00:00.000000000,2008-11-07 18:09:22.377600000,79 days 00:00:00.000000000,79 days 00:00:00.000000000,0 days 00:00:00.000000000
121,2009-07-10 00:00:00.000000000,2009-07-10 00:00:00.000000000,2009-07-10 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-04-29 00:00:00.000000000,2009-04-29 00:00:00.000000000,2008-11-07 18:09:22.377600000,72 days 00:00:00.000000000,72 days 00:00:00.000000000,0 days 00:00:00.000000000
122,2009-06-12 00:00:00.000000000,2009-07-10 00:00:00.000000000,2009-07-10 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-05-27 00:00:00.000000000,2009-05-27 00:00:00.000000000,2008-12-05 18:09:22.377600000,16 days 00:00:00.000000000,44 days 00:00:00.000000000,28 days 00:00:00.000000000
123,2009-09-01 00:00:00.000000000,2009-09-01 00:00:00.000000000,2009-09-01 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-05-18 00:00:00.000000000,2009-05-18 00:00:00.000000000,2008-11-26 18:09:22.377600000,106 days 00:00:00.000000000,106 days 00:00:00.000000000,0 days 00:00:00.000000000
124,2009-07-28 00:00:00.000000000,2009-07-28 00:00:00.000000000,2009-07-28 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-05-27 00:00:00.000000000,2009-05-27 00:00:00.000000000,2008-12-05 18:09:22.377600000,62 days 00:00:00.000000000,62 days 00:00:00.000000000,0 days 00:00:00.000000000
125,2009-06-29 00:00:00.000000000,2009-06-29 00:00:00.000000000,2009-06-29 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-06-02 00:00:00.000000000,2009-06-02 00:00:00.000000000,2008-12-11 18:09:22.377600000,27 days 00:00:00.000000000,27 days 00:00:00.000000000,0 days 00:00:00.000000000
126,2009-07-28 00:00:00.000000000,2009-07-28 00:00:00.000000000,2009-07-28 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-06-05 00:00:00.000000000,2009-06-05 00:00:00.000000000,2008-12-14 18:09:22.377600000,53 days 00:00:00.000000000,53 days 00:00:00.000000000,0 days 00:00:00.000000000
127,2009-10-12 00:00:00.000000000,2009-08-05 00:00:00.000000000,2009-08-05 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-06-05 00:00:00.000000000,2009-06-05 00:00:00.000000000,2008-12-14 18:09:22.377600000,129 days 00:00:00.000000000,61 days 00:00:00.000000000,-68 days +00:00:00.000000000
128,2009-10-12 00:00:00.000000000,2009-07-28 00:00:00.000000000,2009-07-28 00:00:00.000000000,1980-01-01 00:00:00.000000000,2009-06-05 00:00:00.000000000,2009-06-05 00:00:00.000000000,2008-12-14 18:09:22.377600000,129 days 00:00:00.000000000,53 days 00:00:00.000000000,-76 days +00:00:00.000000000
129,2006-06-27 00:00:00.000000000,2006-06-27 00:00:00.000000000,2006-06-27 00:00:00.000000000,1980-01-01 00:00:00.000000000,2006-04-19 00:00:00.000000000,2006-04-19 00:00:00.000000000,2005-10-28 18:09:22.377600000,69 days 00:00:00.000000000,69 days 00:00:00.000000000,0 days 00:00:00.000000000
130,2006-07-14 00:00:00.000000000,2006-07-14 00:00:00.000000000,2006-07-14 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2006-05-06 00:00:00.000000000,2005-11-14 18:09:22.377600000,69 days 00:00:00.000000000,69 days 00:00:00.000000000,0 days 00:00:00.000000000
131,2006-11-16 00:00:00.000000000,2006-11-16 00:00:00.000000000,2006-11-16 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2006-10-05 12:00:00.000000000,2006-04-16 06:09:22.377600000,41 days 12:00:00.000000000,41 days 12:00:00.000000000,0 days 00:00:00.000000000
132,2006-11-09 00:00:00.000000000,2006-11-09 00:00:00.000000000,2006-11-09 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2006-09-28 12:00:00.000000000,2006-04-09 06:09:22.377600000,41 days 12:00:00.000000000,41 days 12:00:00.000000000,0 days 00:00:00.000000000
133,2006-11-07 00:00:00.000000000,2006-11-07 00:00:00.000000000,2006-11-07 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2006-09-26 12:00:00.000000000,2006-04-07 06:09:22.377600000,41 days 12:00:00.000000000,41 days 12:00:00.000000000,0 days 00:00:00.000000000
134,2006-12-07 00:00:00.000000000,2006-12-07 00:00:00.000000000,2006-12-07 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2006-10-26 12:00:00.000000000,2006-05-07 06:09:22.377600000,41 days 12:00:00.000000000,41 days 12:00:00.000000000,0 days 00:00:00.000000000
135,2007-03-14 00:00:00.000000000,2007-03-14 00:00:00.000000000,2007-03-14 00:00:00.000000000,1980-01-01 00:00:00.000000000,2006-11-15 00:00:00.000000000,2006-11-15 00:00:00.000000000,2006-05-26 18:09:22.377600000,119 days 00:00:00.000000000,119 days 00:00:00.000000000,0 days 00:00:00.000000000
136,2007-03-14 00:00:00.000000000,2007-03-14 00:00:00.000000000,2007-03-14 00:00:00.000000000,1980-01-01 00:00:00.000000000,2006-11-15 00:00:00.000000000,2006-11-15 00:00:00.000000000,2006-05-26 18:09:22.377600000,119 days 00:00:00.000000000,119 days 00:00:00.000000000,0 days 00:00:00.000000000
137,2006-12-29 00:00:00.000000000,2006-12-29 00:00:00.000000000,2006-12-29 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2006-11-17 12:00:00.000000000,2006-05-29 06:09:22.377600000,41 days 12:00:00.000000000,41 days 12:00:00.000000000,0 days 00:00:00.000000000
138,2007-02-15 00:00:00.000000000,2007-02-15 00:00:00.000000000,2007-02-15 00:00:00.000000000,1980-01-01 00:00:00.000000000,2006-11-17 00:00:00.000000000,2006-11-17 00:00:00.000000000,2006-05-28 18:09:22.377600000,90 days 00:00:00.000000000,90 days 00:00:00.000000000,0 days 00:00:00.000000000
139,2007-05-12 00:00:00.000000000,2007-05-12 00:00:00.000000000,2007-05-12 00:00:00.000000000,1980-01-01 00:00:00.000000000,2007-01-09 00:00:00.000000000,2007-01-09 00:00:00.000000000,2006-07-20 18:09:22.377600000,123 days 00:00:00.000000000,123 days 00:00:00.000000000,0 days 00:00:00.000000000
140,2007-02-27 00:00:00.000000000,2007-02-27 00:00:00.000000000,2007-02-27 00:00:00.000000000,1980-01-01 00:00:00.000000000,2006-12-22 00:00:00.000000000,2006-12-22 00:00:00.000000000,2006-07-02 18:09:22.377600000,67 days 00:00:00.000000000,67 days 00:00:00.000000000,0 days 00:00:00.000000000
141,2007-02-27 00:00:00.000000000,2007-02-27 00:00:00.000000000,2007-02-27 00:00:00.000000000,1980-01-01 00:00:00.000000000,2006-12-22 00:00:00.000000000,2006-12-22 00:00:00.000000000,2006-07-02 18:09:22.377600000,67 days 00:00:00.000000000,67 days 00:00:00.000000000,0 days 00:00:00.000000000
142,2006-12-28 00:00:00.000000000,2006-12-28 00:00:00.000000000,2006-12-28 00:00:00.000000000,1980-01-01 00:00:00.000000000,2006-12-14 00:00:00.000000000,2006-12-14 00:00:00.000000000,2006-06-24 18:09:22.377600000,14 days 00:00:00.000000000,14 days 00:00:00.000000000,0 days 00:00:00.000000000
143,2007-08-24 00:00:00.000000000,2007-08-24 00:00:00.000000000,2007-08-24 00:00:00.000000000,1980-01-01 00:00:00.000000000,2007-02-07 00:00:00.000000000,2007-02-07 00:00:00.000000000,2006-08-18 18:09:22.377600000,198 days 00:00:00.000000000,198 days 00:00:00.000000000,0 days 00:00:00.000000000
144,2007-03-15 00:00:00.000000000,2007-03-30 00:00:00.000000000,2007-03-30 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2007-02-04 14:24:00.000000000,2006-08-16 08:33:22.377600000,38 days 09:36:00.000000000,53 days 09:36:00.000000000,15 days 00:00:00.000000000
145,2007-01-15 00:00:00.000000000,2007-01-15 00:00:00.000000000,2007-01-15 00:00:00.000000000,1980-01-01 00:00:00.000000000,2006-12-14 00:00:00.000000000,2006-12-14 00:00:00.000000000,2006-06-24 18:09:22.377600000,32 days 00:00:00.000000000,32 days 00:00:00.000000000,0 days 00:00:00.000000000
146,2007-10-23 00:00:00.000000000,2007-10-23 00:00:00.000000000,2007-10-23 00:00:00.000000000,1980-01-01 00:00:00.000000000,2007-05-09 00:00:00.000000000,2007-05-09 00:00:00.000000000,2006-11-17 18:09:22.377600000,167 days 00:00:00.000000000,167 days 00:00:00.000000000,0 days 00:00:00.000000000
147,2007-09-07 00:00:00.000000000,2007-09-07 00:00:00.000000000,2007-09-07 00:00:00.000000000,1980-01-01 00:00:00.000000000,1900-01-01 00:00:00.000000000,2007-07-30 14:24:00.000000000,2007-02-08 08:33:22.377600000,38 days 09:36:00.000000000,38 days 09:36:00.000000000,0 days 00:00:00.000000000
148,2007-10-02 00:00:00.000000000,2007-10-02 00:00:00.000000000,2007-10-02 00:00:00.000000000,1980-01-01 00:00:00.000000000,2007-07-13 00:00:00.000000000,2007-07-13 00:00:00.000000000,2007-01-21 18:09:22.377600000,81 days 00:00:00.000000000,81 days 00:00:00.000000000,0 days 00:00:00.000000000
149,2007-10-02 00:00:00.000000000,2007-10-02 00:00:00.000000000,2007-10-02 00:00:00.000000000,1980-01-01 00:00:00.000000000,2007-07-03 00:00:00.000000000,2007-07-03 00:00:00.000000000,2007-01-11 18:09:22.377600000,91 days 00:00:00.000000000,91 days 00:00:00.000000000,0 days 00:00:00.000000000
150,2007-10-02 00:00:00.000000000,2007-10-02 00:00:00.000000000,2007-10-02 00:00:00.000000000,1980-01-01 00:00:00.000000000,2007-07-03 00:00:00.000000000,2007-07-03 00:00:00.000000000,2007-01-11 18:09:22.377600000,91 days 00:00:00.000000000,91 days 00:00:00.000000000,0 days 00:00:00.000000000
151,2007-10-15 00:00:00.000000000,2007-10-15 00:00:00.000000000,2007-10-15 00:00:00.000000000,1980-01-01 00:00:00.000000000,2007-07-04 00:00:00.000000000,2007-07-04 00:00:00.000000000,2007-01-12 18:09:22.377600000,103 days 00:00:00.000000000,103 days 00:00:00.000000000,0 days 00:00:00.000000000
152,2007-10-15 00:00:00.000000000,2007-10-15 00:00:00.000000000,2007-10-15 00:00:00.000000000,1980-01-01 00:00:00.000000000,2007-07-04 00:00:00.000000000,2007-07-04 00:00:00.000000000,2007-01-12 18:09:22.377600000,103 days 00:00:00.000000000,103 days 00:00:00.000000000,0 days 00:00:00.000000000
